#z	 z_err	 M* 	 M*_err	 Phi* 	 Phi*_err	 Alpha	 Alpha_err	 NameOfPaper
0.2	0.4	-18.38	0.25	6.15e-3	1.76e-3	-1.19	0.15	Schiminovich_et_al._2005	1.80
0.4	0.6	-19.49	0.37	1.69e-3	0.88e-3	-1.55	0.21	Schiminovich_et_al._2005	1.80
0.6	0.8	-19.84	0.40	1.67e-3	0.95e-3	-1.60	0.26	Schiminovich_et_al._2005	1.80
0.8	1.2	-20.11	0.45	1.14e-3	0.76e-3	-1.63	0.45	Schiminovich_et_al._2005	1.80
