#z	z_err	alp	alp_err	lst	lst_err	sig	sig_err	phi	phi_err
0.5	1.5	1.22	0.16	5.056e45	5.526e45	0.5	0	0.000420	0.000245	Gruppioni_et_al_2020
1.5	2.5	1.15	0.145	5.925e45	6.728e45	0.5	0	0.000389	0.000173	Gruppioni_et_al_2013
2.5	3.5	1.08	0.14	5.736e45	3.100e45	0.5	0	0.000506	0.000174	Gruppioni_et_al_2013
3.5	4.5	1.25	0.49	6.583e45	1.260e46	0.5	0	0.000628	0.000855	Gruppioni_et_al_2013
4.5	6.0	1.28	0.47	3.091e46	1.654e47	0.5	0	0.000361	0.000600	Gruppioni_et_al_2013
